StationID,model_slope,model_MAD,model_pval,model_intcpt,variable
4AROA038.49,-2.7556623957599135e-4,0.001510822800333387,0.5771484374999999,0.6226526129157886,TMean
4AROA140.66,9.385343076273452e-5,4.7210574865717917e-4,0.30279541015625006,-0.1099403320383683,TMean
4AROA145.34,2.9369212187319233e-4,8.16151464595489e-4,0.45114746924119703,-0.5130720913196509,TMean
4AROA158.22,-1.7627182933233786e-4,5.848079685914873e-4,0.3300398192403097,0.42856886831682456,TMean
4AROA163.76,2.770734614121232e-4,7.566758693295442e-4,0.027674198150634762,-0.4773305641035729,TMean
4AROA167.34,2.9492666837348426e-4,0.0011060261303073454,0.19821882247924802,-0.5077990441050724,TMean
4AROA175.63,-4.954845599734318e-4,7.287748188488234e-4,0.09775073130153263,1.0673761720965755,TMean
4AROA180.21,-5.721342288212185e-4,4.0567664021943985e-4,6.506605320808113e-4,1.2237846698212755,TMean
4AROA183.64,-7.038711116097918e-4,8.939979934739716e-4,0.012418637761916854,1.4838014081709203,TMean
4AROA192.94,-7.51788168976962e-4,0.0014249143271747187,0.08219528198242186,1.5904100757177324,TMean
4ASRE046.90,0.0020343463093854862,7.565485367586829e-4,0.008564453376897102,-4.033302784701039,TMean
4ASRE048.98,0.0020889120289834546,9.029543596426569e-4,0.005337590574905074,-4.136863302463552,TMean
4ASRE052.31,8.61719318677581e-4,0.0019046658538523179,0.3583264667488803,-1.677001726167577,TMean
4ASRE056.06,9.758926148349852e-4,0.0018784378820132894,0.06515383596058258,-1.8702874451187863,TMean
4AWTH000.40,-1.334338514671394e-4,6.948377298557031e-4,0.7701112674802187,0.34973620299564945,TMean
8-NAR047.69,0.00201859335069599,0.001704363935019458,0.04125976562500001,-3.9664220010545685,TMean
8-NAR054.17,0.0012343567305854882,0.0011961717653001843,1,-2.3842539368790523,TMean
9-NEW087.14,5.527298215839281e-4,0.002256522024859304,0.11864614486694335,-1.0409894997215527,TMean
9-NEW089.34,0.0013611555345190783,6.913233944455557e-4,0.0030708312988281246,-2.661531514735354,TMean
9-NEW092.66,0.0015990311043064692,6.320626527787745e-4,0.0013066148220832723,-3.1451860412499717,TMean
9-NEW098.32,-6.837219987645023e-4,0.001232465596592144,0.1288800239562988,1.443970192952794,TMean
9-PKC000.00,0.002009654760939587,0.0012671996055789207,6.675720214843749e-5,-3.9641884993994774,TMean
9-PKC004.16,7.311660381940487e-4,0.0019036329849769118,0.14696407318115232,-1.434917506151045,TMean
2-JKS044.60,4.896314898781601e-4,0.001089354548999043,0.4099368570460952,-0.9606615575670064,TMin
2-JKS046.40,0.0013658922084666513,0.002169545000329851,0.4099368570460952,-2.7172512256489907,TMin
2-JKS048.90,0.0013352350747836493,0.0014352173740506927,0.19536693789564955,-2.6372208305214357,TMin
4ABSA000.62,2.2313196867309164e-4,5.394632731980356e-4,0.006280899047851562,-0.3699119489074676,TMin
4ABWR002.50,2.4119094962789443e-4,6.381565107119438e-4,0.23956229205866375,-0.3964868115853887,TMin
4ABWR010.55,-3.776512283795788e-4,0.0012417672400136506,0.04577395168746874,0.8473332769895949,TMin
4ABWR017.42,-0.0011388940797644933,0.0019254099622150744,0.010542432664937347,2.357391582386276,TMin
4ACCK001.80,-2.5920595925170377e-4,9.218196280411937e-4,0.6578273773193358,0.6075553994445501,TMin
4ACOA000.60,3.102619530562885e-4,8.634617649579671e-4,0.5620746612548827,-0.540079786957375,TMin
4AGIL002.39,-2.1493337052542986e-4,3.4921333983396464e-4,0.2722101211547851,0.5158211350036155,TMin
4AROA018.36,0.002707629694010124,8.531407492953683e-4,0.013671874999999998,-5.395272785754252,TMin
4AROA038.49,-6.859405735440412e-4,0.0023613386573749762,0.20605468749999997,1.483943312490533,TMin
4AROA140.66,1.2673352665635586e-4,8.9946465929058e-4,0.33026123046875006,-0.1719642640281549,TMin
4AROA145.34,4.770804201868747e-4,7.733608434267525e-4,0.05158865413944105,-0.8813645247988333,TMin
4AROA158.22,-1.1165516494099164e-6,4.5100508244711054e-4,0.7950625512136855,0.08735361890405371,TMin
4AROA163.76,6.439576492665355e-4,5.178498341358144e-4,0.04487586021423339,-1.2163261181478813,TMin
4AROA167.34,4.0590247377710563e-4,8.612703545904142e-4,0.02115464545106064,-0.7307977913171303,TMin
4AROA175.63,-2.22812361912746e-4,5.755667231865381e-4,0.2696344228274296,0.5233297094492055,TMin
4AROA180.21,-3.1266383466930115e-4,3.0947360903105567e-4,0.012418637761916854,0.7037672706558123,TMin
4AROA183.64,-1.8499818246647863e-4,6.104310930327174e-4,0.37053108215332026,0.4453772721226523,TMin
4AROA192.94,-4.974212765157488e-4,9.836630105710066e-4,0.021571159362792965,1.0758258522686979,TMin
4ASRE046.90,0.0017393008637028987,7.967073489927648e-4,0.005337590574905074,-3.4830485615844555,TMin
4ASRE048.98,0.0017718284931964397,0.0012708866632762542,0.002516496563841506,-3.541013727105788,TMin
4ASRE052.31,6.215423996586247e-4,0.0014873034342861478,0.556640625,-1.2363324463982202,TMin
4ASRE056.06,0.0034063975793501705,0.0018244231080903426,0.006780347000164037,-6.7879616558181795,TMin
4AWTH000.40,4.34813460665124e-5,8.211970427403358e-4,0.8966615941884992,-0.00765969958465843,TMin
8-NAR047.69,-6.305493249632814e-4,0.0040242163428512966,0.5244750976562501,1.3842362835594786,TMin
8-NAR054.17,7.691475004816054e-4,0.003312718871803992,0.8383602338389031,-1.430467565400798,TMin
9-NEW087.14,4.072251175341376e-4,6.971519195622894e-4,0.021372318267822262,-0.8112414921251385,TMin
9-NEW089.34,-5.591811796533555e-4,8.710336341001959e-4,0.04152512550354003,1.1570609815344644,TMin
9-NEW092.66,7.192826821184987e-4,9.928272679207365e-4,0.010313883384591884,-1.4350940771024736,TMin
9-NEW098.32,-8.087399458611206e-4,0.0012699666822011562,0.011325639022920823,1.7013521992313885,TMin
9-PKC000.00,1.3890369175074334e-4,0.0019843076010317286,0.4319114685058593,-0.22455543778962747,TMin
9-PKC004.16,9.221530660390693e-4,0.0019121018580830634,0.021571159362792965,-1.7747851245572754,TMin
2-JKS044.60,7.208824271002496e-4,0.003376265083125992,0.22383716469226875,-1.3971507993379797,TRange
2-JKS046.40,-2.5251410372302096e-4,0.0034975209521061405,0.8444601962923157,0.5268381854145361,TRange
2-JKS048.90,0.002357341805704941,0.004085082149535263,0.5047392591799147,-4.7356225236973195,TRange
4ABSA000.62,0.0010393496994913977,0.0016274266219276823,0.12807846069335935,-2.1393523201936975,TRange
4ABWR002.50,3.305062011180116e-4,0.0015118088139794528,0.28725328175897225,-0.6937210827372684,TRange
4ABWR010.55,4.2599202934655994e-4,0.002976377900780399,0.16495704650878906,-0.8954728791859434,TRange
4ABWR017.42,0.00225583433371251,0.0016346699677001351,1.9073486328125e-5,-4.542719705686462,TRange
4ACCK001.80,5.297694632527569e-4,0.0015834006234903707,0.4319114685058593,-1.0748418510191953,TRange
4ACOA000.60,-3.1659118754524774e-4,0.0029189992951267987,0.7334699630737304,0.6060321003266607,TRange
4AGIL002.39,0.0020153236787256216,0.0013356599288453638,0.01134681701660156,-4.085378194248783,TRange
4AROA018.36,-0.0011307420795831605,9.191689437321127e-4,0.17480468749999997,2.2868195917912097,TRange
4AROA038.49,0.0016061796652920859,0.0016074179158171256,0.0019531249999999998,-3.2646989627656717,TRange
